"id","date","movementdate","interaction","type","duration"
"59143",2018-05-13,2018-05-11,"Moving","return",0
"59160",2018-04-29,2018-04-28,"Stray","return",0
"59166",2018-09-01,2018-04-21,"Stray","return",0
"59167",2018-07-24,2018-04-21,"Stray","return",0
"59167",2018-08-01,2018-07-24,"Stray","return",0
"59168",2018-08-01,2018-04-21,"Stray","return",0
"59169",2018-07-24,2018-04-21,"Stray","return",0
"59169",2018-08-01,2018-07-24,"Stray","return",0
"59169",2019-05-14,2018-08-07,"Stray","return",0
"59196",2018-06-23,2018-05-30,"Stray","return",0
"59202",2018-04-30,2018-04-28,"Incompatible with owner lifestyle","return",0
"59207",2018-04-29,2018-04-19,"Stray","return",0
"59210",2018-05-03,2018-04-19,"Stray","return",0
"59211",2018-05-02,2018-04-19,"Stray","return",0
"59212",2018-05-21,2018-05-17,"Incompatible with owner lifestyle","return",0
"59214",2018-05-30,2018-05-04,"Incompatible with owner lifestyle","return",0
"59214",2018-08-08,2018-07-27,"Sick/Injured","return",0
"59217",2018-04-23,2018-04-23,"Owner Deceased","return",0
"59221",2018-06-30,2018-04-26,"Stray","return",0
"59221",2018-07-01,2018-06-30,"Biting","return",0
"59221",2018-07-25,2018-07-01,"Stray","return",0
"59222",2019-07-19,2018-04-25,"Owner requested Euthanasia","return",0
"59224",2018-08-10,2018-05-04,"Stray","return",0
"59230",2018-05-22,2018-04-21,"Stray","return",0
"59231",2018-05-22,2018-04-21,"Stray","return",0
"59232",2018-05-22,2018-04-21,"Stray","return",0
"59232",2018-05-26,2018-05-26,"Allergies","return",0
"59233",2018-05-22,2018-04-21,"Stray","return",0
"59234",2018-05-22,2018-04-21,"Stray","return",0
"59235",2018-08-30,2018-05-13,"Landlord issues","return",0
"59237",2018-04-29,2018-04-29,"Stray","return",0
"59237",2018-06-13,2018-05-13,"Stray","return",0
"59242",2018-05-14,2018-04-29,"Stray","return",0
"59245",2018-06-05,2018-05-10,"Incompatible with owner lifestyle","return",0
"59251",2018-05-13,2018-05-04,"Incompatible with owner lifestyle","return",0
"59251",2018-06-12,2018-05-18,"Incompatible with owner lifestyle","return",0
"59257",2019-04-22,2018-04-24,"Stray","return",0
"59264",2018-10-06,2018-05-26,"Stray","return",0
"59264",2018-10-08,2018-10-08,"Unsuitable Accommodation","return",0
"59269",2018-05-11,2018-04-27,"Stray","return",0
"59273",2018-06-14,2018-04-27,"Stray","return",0
"59274",2018-06-13,2018-04-27,"Stray","return",0
"59280",2018-06-21,2018-05-19,"Stray","return",0
"59281",2018-06-21,2018-05-19,"Stray","return",0
"59282",2018-06-21,2018-05-19,"Stray","return",0
"59283",2018-06-21,2018-05-19,"Stray","return",0
"59291",2018-09-18,2018-05-15,"Incompatible with owner lifestyle","return",0
"59295",2020-02-19,2018-05-11,"Stray","return",0
"59300",2018-07-21,2018-07-18,"Stray","return",0
"59302",2018-07-13,2018-05-05,"Stray","return",0
"59307",2018-07-10,2018-04-30,"Stray","return",0
"59319",2018-09-01,2018-05-26,"Stray","return",0
"59321",2018-08-07,2018-05-03,"Police Assist","return",0
"59324",2018-05-13,2018-05-01,"Stray","return",0
"59325",2018-05-13,2018-05-01,"Stray","return",0
"59328",2018-07-10,2018-05-01,"Stray","return",0
"59329",2018-06-24,2018-05-01,"Stray","return",0
"59330",2018-05-07,2018-05-02,"Stray","return",0
"59334",2018-09-16,2018-07-22,"Stray","return",0
"59343",2018-06-04,2018-05-04,"Stray","return",0
"59344",2018-06-12,2018-05-04,"Stray","return",0
"59345",2018-06-12,2018-05-04,"Stray","return",0
"59346",2018-06-12,2018-05-04,"Stray","return",0
"59347",2018-06-12,2018-05-04,"Stray","return",0
"59349",2018-06-26,2018-05-04,"Stray","return",0
"59350",2018-05-20,2018-05-04,"Stray","return",0
"59350",2018-06-19,2018-05-22,"Stray","return",0
"59354",2018-06-03,2018-06-02,"Stray","return",0
"59382",2018-05-25,2018-05-05,"Stray","return",0
"59382",2018-06-08,2018-05-29,"Stray","return",0
"59385",2018-06-06,2018-05-10,"Stray","return",0
"59385",2018-11-17,2018-06-08,"Allergies","return",0
"59386",2018-06-06,2018-05-10,"Stray","return",0
"59387",2018-06-06,2018-05-10,"Stray","return",0
"59388",2018-06-06,2018-05-10,"Stray","return",0
"59406",2018-05-21,2018-05-17,"Stray","return",0
"59406",2018-06-05,2018-05-21,"Stray","return",0
"59406",2019-09-28,2018-06-05,"Stray","return",0
"59408",2018-05-19,2018-05-18,"Incompatible with owner lifestyle","return",0
"59415",2018-06-15,2018-06-12,"Stray","return",0
"59417",2018-05-25,2018-05-18,"Incompatible with owner lifestyle","return",0
"59417",2018-06-23,2018-06-16,"Stray","return",0
"59418",2018-05-29,2018-05-18,"Incompatible with owner lifestyle","return",0
"59418",2018-06-23,2018-06-16,"Stray","return",0
"59419",2018-06-12,2018-05-22,"Stray","return",0
"59436",2018-06-06,2018-05-09,"Stray","return",0
"59436",2018-09-27,2018-06-06,"Stray","return",0
"59436",2018-11-08,2018-09-28,"Stray","return",0
"59436",2018-12-06,2018-11-09,"Stray","return",0
"59436",2018-12-10,2018-12-06,"Stray","return",0
"59437",2018-07-03,2018-06-02,"Moving","return",0
"59437",2018-12-17,2018-07-14,"Incompatible with owner lifestyle","return",0
"59437",2019-02-22,2019-01-24,"Stray","return",0
"59443",2018-06-05,2018-05-12,"Stray","return",0
"59444",2018-06-05,2018-05-12,"Stray","return",0
"59444",2018-11-17,2018-06-08,"Allergies","return",0
"59445",2018-06-05,2018-05-12,"Stray","return",0
"59447",2018-07-03,2018-05-10,"Stray","return",0
"59448",2018-10-04,2018-05-11,"Stray","return",0
"59465",2018-05-12,2018-05-11,"Stray","return",0
"59465",2018-06-12,2018-05-12,"Stray","return",0
"59466",2018-05-12,2018-05-11,"Stray","return",0
"59466",2018-06-12,2018-05-12,"Stray","return",0
"59467",2018-05-12,2018-05-11,"Stray","return",0
"59467",2018-06-12,2018-05-12,"Stray","return",0
"59472",2019-03-30,2018-05-21,"Incompatible with other pets","return",0
"59472",2019-07-19,2019-06-18,"Stray","return",0
"59473",2018-07-17,2018-05-13,"Stray","return",0
"59474",2018-07-17,2018-05-13,"Stray","return",0
"59475",2018-07-17,2018-05-13,"Stray","return",0
"59476",2018-07-17,2018-05-13,"Stray","return",0
"59476",2018-07-20,2018-07-18,"Stray","return",0
"59480",2018-05-28,2018-05-19,"Stray","return",0
"59482",2019-04-08,2018-06-02,"Stray","return",0
"59482",2019-11-03,2019-05-03,"Return Adopt - Behavior","return",0
"59482",2019-12-22,2019-11-15,"Return Adopt - Animal Health","return",0
"59487",2018-05-31,2018-05-16,"Stray","return",0
"59490",2018-07-23,2018-05-15,"Stray","return",0
"59492",2018-06-25,2018-05-18,"Stray","return",0
"59493",2018-06-25,2018-05-18,"Stray","return",0
"59497",2018-07-14,2018-05-13,"Stray","return",0
"59498",2018-07-14,2018-05-13,"Stray","return",0
"59499",2018-07-14,2018-05-13,"Stray","return",0
"59500",2018-07-14,2018-05-13,"Stray","return",0
"59501",2018-07-14,2018-05-13,"Stray","return",0
"59503",2018-05-31,2018-05-18,"Stray","return",0
"59512",2018-06-19,2018-05-22,"Stray","return",0
"59514",2018-06-01,2018-05-16,"Stray","return",0
"59515",2018-05-17,2018-05-16,"Stray","return",0
"59518",2018-06-06,2018-06-05,"Incompatible with owner lifestyle","return",0
"59518",2018-06-27,2018-06-07,"Stray","return",0
"59520",2018-07-11,2018-06-07,"Incompatible with owner lifestyle","return",0
"59523",2018-06-29,2018-06-20,"Stray","return",0
"59525",2018-08-12,2018-07-17,"Stray","return",0
"59527",2018-06-27,2018-05-19,"Stray","return",0
"59527",2018-07-06,2018-06-27,"Stray","return",0
"59528",2018-06-27,2018-05-19,"Stray","return",0
"59528",2018-07-06,2018-06-27,"Stray","return",0
"59529",2018-06-27,2018-05-19,"Stray","return",0
"59529",2018-07-06,2018-06-27,"Stray","return",0
"59532",2018-07-03,2018-05-24,"Stray","return",0
"59532",2018-08-03,2018-07-20,"Unsuitable Accommodation","return",0
"59532",2019-04-09,2018-08-13,"Return Adopt - Behavior","return",0
"59534",2018-07-03,2018-05-24,"Stray","return",0
"59540",2018-05-28,2018-05-19,"Stray","return",0
"59551",2018-06-05,2018-05-20,"Stray","return",0
"59557",2018-06-26,2018-05-22,"Unable to Afford","return",0
"59562",2018-06-05,2018-05-20,"Stray","return",0
"59565",2019-05-15,2018-06-02,"Stray","return",0
"59565",2020-01-14,2019-05-15,"Stray","return",0
"59565",2020-02-03,2020-01-29,"Stray","return",0
"59569",2018-05-19,2018-05-19,"Moving","return",0
"59573",2018-07-03,2018-05-24,"Stray","return",0
"59574",2018-05-22,2018-05-22,"Owner Deceased","return",0
"59579",2018-06-08,2018-05-25,"Stray","return",0
"59580",2018-06-08,2018-05-25,"Stray","return",0
"59581",2018-06-08,2018-05-25,"Stray","return",0
"59582",2018-06-08,2018-05-25,"Stray","return",0
"59587",2018-06-19,2018-05-22,"Stray","return",0
"59588",2018-06-19,2018-05-22,"Stray","return",0
"59589",2018-07-02,2018-05-26,"Stray","return",0
"59590",2018-07-02,2018-05-26,"Stray","return",0
"59591",2018-07-02,2018-05-26,"Stray","return",0
"59591",2018-07-16,2018-07-03,"Stray","return",0
"59591",2018-08-15,2018-07-18,"Stray","return",0
"59592",2018-07-02,2018-05-26,"Stray","return",0
"59592",2018-07-16,2018-07-03,"Stray","return",0
"59592",2018-08-15,2018-07-18,"Stray","return",0
"59592",2018-09-18,2018-08-16,"Stray","return",0
"59593",2018-07-02,2018-05-26,"Stray","return",0
"59593",2018-07-09,2018-07-03,"Stray","return",0
"59593",2019-02-25,2018-07-14,"Stray","return",0
"59594",2018-07-02,2018-05-26,"Stray","return",0
"59594",2018-07-09,2018-07-03,"Stray","return",0
"59594",2018-11-27,2018-07-13,"Stray","return",0
"59598",2018-07-25,2018-05-23,"Stray","return",0
"59598",2018-08-02,2018-07-25,"Stray","return",0
"59600",2018-07-25,2018-05-23,"Stray","return",0
"59600",2018-08-02,2018-07-25,"Stray","return",0
"59601",2018-07-25,2018-05-23,"Stray","return",0
"59601",2018-08-02,2018-07-25,"Stray","return",0
"59602",2018-07-25,2018-05-23,"Stray","return",0
"59602",2018-08-02,2018-07-25,"Stray","return",0
"59605",2018-07-27,2018-05-22,"Stray","return",0
"59605",2018-08-08,2018-07-30,"Stray","return",0
"59606",2018-06-25,2018-05-22,"Stray","return",0
"59607",2018-07-13,2018-05-22,"Stray","return",0
"59608",2018-07-13,2018-05-22,"Stray","return",0
"59612",2019-05-06,2018-05-26,"Abandoned","return",0
"59612",2019-05-20,2019-05-09,"Abandoned","return",0
"59613",2018-05-30,2018-05-25,"Stray","return",0
"59614",2018-07-03,2018-05-25,"Stray","return",0
"59615",2018-07-03,2018-05-25,"Stray","return",0
"59622",2018-07-02,2018-05-26,"Stray","return",0
"59622",2018-07-09,2018-07-03,"Stray","return",0
"59622",2018-07-31,2018-07-13,"Stray","return",0
"59623",2018-07-02,2018-05-26,"Stray","return",0
"59623",2018-07-09,2018-07-03,"Stray","return",0
"59623",2019-02-25,2018-07-13,"Stray","return",0
"59624",2018-07-02,2018-05-26,"Stray","return",0
"59624",2018-07-16,2018-07-03,"Stray","return",0
"59624",2018-08-15,2018-07-18,"Stray","return",0
"59625",2018-06-24,2018-06-02,"Stray","return",0
"59625",2018-07-25,2018-06-27,"Stray","return",0
"59630",2018-06-29,2018-06-01,"Incompatible with owner lifestyle","return",0
"59632",2018-07-02,2018-05-26,"Stray","return",0
"59632",2018-07-08,2018-07-03,"Stray","return",0
"59633",2018-07-02,2018-05-26,"Stray","return",0
"59633",2018-07-16,2018-07-03,"Stray","return",0
"59633",2018-08-15,2018-07-18,"Stray","return",0
"59634",2018-07-02,2018-05-26,"Stray","return",0
"59634",2018-07-16,2018-07-03,"Stray","return",0
"59644",2018-10-16,2018-06-09,"Incompatible with other pets","return",0
"59644",2018-11-13,2018-11-11,"Incompatible with other pets","return",0
"59647",2018-06-05,2018-05-21,"Stray","return",0
"59659",2018-07-05,2018-06-08,"Incompatible with owner lifestyle","return",0
"59662",2018-07-06,2018-05-31,"Biting","return",0
"59662",2018-11-19,2018-10-05,"Stray","return",0
"59665",2018-07-12,2018-06-01,"Stray","return",0
"59665",2018-09-11,2018-07-28,"Stray","return",0
"59669",2018-06-26,2018-05-31,"Stray","return",0
"59670",2018-06-26,2018-05-31,"Stray","return",0
"59676",2018-06-12,2018-06-02,"Stray","return",0
"59676",2018-07-17,2018-06-12,"Stray","return",0
"59676",2018-07-30,2018-07-17,"Stray","return",0
"59677",2018-10-20,2018-06-05,"Incompatible with owner lifestyle","return",0
"59683",2018-06-24,2018-06-01,"Stray","return",0
"59683",2018-07-24,2018-06-27,"Stray","return",0
"59684",2018-06-09,2018-06-01,"Stray","return",0
"59689",2018-05-30,2018-05-30,"Moving","return",0
"59691",2018-05-30,2018-05-30,"Moving","return",0
"59695",2018-07-03,2018-06-22,"Incompatible with owner lifestyle","return",0
"59696",2018-07-09,2018-05-30,"Stray","return",0
"59697",2018-07-09,2018-05-30,"Stray","return",0
"59698",2018-07-17,2018-05-30,"Stray","return",0
"59699",2018-07-17,2018-05-30,"Stray","return",0
"59700",2018-07-17,2018-05-30,"Stray","return",0
"59701",2018-07-17,2018-05-30,"Stray","return",0
"59702",2018-07-09,2018-05-30,"Stray","return",0
"59703",2018-07-09,2018-05-30,"Stray","return",0
"59713",2018-05-30,2018-05-30,"Moving","return",0
"59716",2018-08-10,2018-06-16,"Stray","return",0
"59723",2019-10-12,2018-06-28,"Incompatible with other pets","return",0
"59724",2019-08-02,2018-09-16,"Return Adopt - Behavior","return",0
"59733",2018-06-05,2018-06-01,"Stray","return",0
"59735",2018-06-05,2018-06-01,"Stray","return",0
"59736",2018-06-05,2018-06-01,"Stray","return",0
"59742",2018-06-08,2018-06-06,"Stray","return",0
"59743",2018-06-08,2018-06-05,"Stray","return",0
"59744",2018-06-29,2018-06-05,"Stray","return",0
"59745",2018-06-29,2018-06-05,"Stray","return",0
"59746",2018-06-08,2018-06-06,"Stray","return",0
"59747",2018-06-08,2018-06-06,"Stray","return",0
"59748",2018-06-08,2018-06-06,"Stray","return",0
"59752",2018-07-12,2018-06-05,"Stray","return",0
"59755",2018-11-17,2018-06-15,"Unsuitable Accommodation","return",0
"59757",2018-06-27,2018-06-12,"Stray","return",0
"59757",2018-07-01,2018-06-28,"Stray","return",0
"59758",2018-06-27,2018-06-12,"Stray","return",0
"59758",2018-07-01,2018-06-28,"Stray","return",0
"59759",2018-07-01,2018-06-28,"Stray","return",0
"59760",2018-06-30,2018-06-10,"Stray","return",0
"59760",2018-08-19,2018-08-07,"Stray","return",0
"59761",2018-06-30,2018-06-10,"Stray","return",0
"59761",2018-08-19,2018-08-07,"Stray","return",0
"59761",2018-10-02,2018-08-21,"Stray","return",0
"59762",2018-06-30,2018-06-10,"Stray","return",0
"59762",2018-11-09,2018-08-03,"Unsuitable Accommodation","return",0
"59763",2018-06-13,2018-06-10,"Stray","return",0
"59774",2018-06-12,2018-06-08,"Stray","return",0
"59774",2018-07-16,2018-06-15,"Stray","return",0
"59779",2018-06-14,2018-05-19,"Stray","return",0
"59779",2018-07-13,2018-06-14,"Stray","return",0
"59780",2018-07-03,2018-06-08,"Stray","return",0
"59780",2018-07-14,2018-07-03,"Stray","return",0
"59781",2018-07-03,2018-06-08,"Stray","return",0
"59781",2018-07-14,2018-07-03,"Stray","return",0
"59782",2018-07-03,2018-06-08,"Stray","return",0
"59782",2018-07-14,2018-07-03,"Stray","return",0
"59783",2018-07-03,2018-06-08,"Stray","return",0
"59783",2018-07-14,2018-07-03,"Stray","return",0
"59784",2018-07-03,2018-06-08,"Stray","return",0
"59784",2018-07-14,2018-07-03,"Stray","return",0
"59785",2018-07-03,2018-06-08,"Stray","return",0
"59785",2018-07-14,2018-07-03,"Stray","return",0
"59785",2018-08-30,2018-08-24,"Stray","return",0
"59785",2018-09-22,2018-09-02,"Stray","return",0
"59786",2018-07-05,2018-06-17,"Stray","return",0
"59786",2018-07-17,2018-07-08,"Stray","return",0
"59786",2018-07-26,2018-07-19,"Stray","return",0
"59787",2018-07-05,2018-06-17,"Stray","return",0
"59787",2018-07-17,2018-07-08,"Stray","return",0
"59787",2018-07-26,2018-07-19,"Stray","return",0
"59788",2018-07-05,2018-06-17,"Stray","return",0
"59788",2018-07-17,2018-07-08,"Stray","return",0
"59788",2018-07-26,2018-07-19,"Stray","return",0
"59790",2018-06-19,2018-06-08,"Stray","return",0
"59790",2018-07-19,2018-06-19,"Stray","return",0
"59791",2018-06-19,2018-06-08,"Stray","return",0
"59791",2018-07-19,2018-06-19,"Stray","return",0
"59791",2018-11-01,2018-08-11,"Stray","return",0
"59791",2018-12-23,2018-11-18,"Stray","return",0
"59792",2018-06-19,2018-06-08,"Stray","return",0
"59792",2018-07-19,2018-06-19,"Stray","return",0
"59793",2018-06-19,2018-06-08,"Stray","return",0
"59793",2018-07-19,2018-06-19,"Stray","return",0
"59811",2019-01-04,2018-06-25,"Stray","return",0
"59812",2018-06-12,2018-06-08,"Stray","return",0
"59812",2018-07-17,2018-06-15,"Stray","return",0
"59812",2019-08-29,2018-07-19,"Stray","return",0
"59813",2018-06-12,2018-06-08,"Stray","return",0
"59813",2018-07-16,2018-06-15,"Stray","return",0
"59814",2018-06-12,2018-06-08,"Stray","return",0
"59814",2018-07-16,2018-06-15,"Stray","return",0
"59815",2018-06-12,2018-06-08,"Stray","return",0
"59815",2018-07-16,2018-06-15,"Stray","return",0
"59815",2018-08-11,2018-07-23,"Incompatible with owner lifestyle","return",0
"59816",2018-06-12,2018-06-08,"Stray","return",0
"59816",2018-07-17,2018-06-15,"Stray","return",0
"59818",2018-07-26,2018-06-26,"Incompatible with owner lifestyle","return",0
"59833",2018-06-12,2018-06-04,"Stray","return",0
"59833",2018-07-17,2018-06-12,"Stray","return",0
"59833",2018-07-31,2018-07-17,"Stray","return",0
"59834",2018-06-12,2018-06-04,"Stray","return",0
"59834",2018-07-17,2018-06-12,"Stray","return",0
"59834",2018-07-31,2018-07-17,"Stray","return",0
"59836",2018-07-28,2018-07-16,"Stray","return",0
"59836",2018-08-24,2018-08-14,"Stray","return",0
"59846",2018-07-10,2018-06-16,"Stray","return",0
"59848",2019-05-18,2018-07-05,"Incompatible with owner lifestyle","return",0
"59850",2018-07-26,2018-06-12,"Stray","return",0
"59851",2018-07-26,2018-06-12,"Stray","return",0
"59851",2018-11-01,2018-08-11,"Stray","return",0
"59851",2018-12-23,2018-11-18,"Stray","return",0
"59852",2018-06-16,2018-06-12,"Stray","return",0
"59852",2018-07-28,2018-07-16,"Stray","return",0
"59852",2018-08-24,2018-08-14,"Stray","return",0
"59855",2018-06-11,2018-06-11,"Incompatible with owner lifestyle","return",0
"59859",2019-02-10,2018-06-25,"Incompatible with other pets","return",0
"59859",2019-02-13,2019-02-11,"Stray","return",0
"59862",2018-07-03,2018-06-24,"Incompatible with owner lifestyle","return",0
"59867",2018-06-18,2018-06-14,"Stray","return",0
"59868",2018-06-18,2018-06-14,"Stray","return",0
"59872",2018-08-07,2018-07-28,"Stray","return",0
"59875",2018-08-07,2018-07-28,"Stray","return",0
"59875",2018-11-28,2018-10-25,"Stray","return",0
"59896",2019-01-05,2018-06-24,"Stray","return",0
"59900",2019-04-13,2018-06-28,"Incompatible with owner lifestyle","return",0
"59909",2018-07-25,2018-06-16,"Stray","return",0
"59909",2018-08-10,2018-08-04,"Stray","return",0
"59909",2018-12-08,2018-08-13,"Stray","return",0
"59909",2019-05-10,2018-12-09,"Stray","return",0
"59912",2018-07-28,2018-07-16,"Stray","return",0
"59912",2018-08-24,2018-08-14,"Stray","return",0
